2015,1,1,-3,-11.5,13,-7.25,1.3,39.289,0
2015,1,2,-1,-14,5,-7.5,0.5,32.741,0
2015,1,3,4,-15.5,0,-5.75,0,32.741,0
2015,1,4,9.5,-13,0,-1.75,0,39.289,0
2015,1,5,10,-9,0,0.5,0,52.385,0
2015,1,6,10,-7.5,0,1.25,0,58.934,0
2015,1,7,11,-5.5,0,2.75,0,65.482,0
2015,1,8,12,-5.5,0,3.25,0,65.482,0
2015,1,9,12,-4.5,0,3.75,0,72.03,0
2015,1,10,8.5,-2.5,0,3,0,85.126,0
2015,1,11,7,-1,2,3,0.2,91.674,0
2015,1,12,8,0.5,6,4.25,0.6,104.77,0
2015,1,13,6.5,-1.5,8,2.5,0.8,91.674,0
2015,1,14,4.5,-3,5,0.75,0.5,78.578,0
2015,1,15,6,-6.5,0,-0.25,0,58.934,0
2015,1,16,11,-8,0,1.5,0,52.385,0
2015,1,17,12,-6,0,3,0,65.482,0
2015,1,18,13,-4.5,0,4.25,0,72.03,0
2015,1,19,13.5,-4.5,0,4.5,0,72.03,0
2015,1,20,13,-4.5,0,4.25,0,72.03,0
2015,1,21,7.5,-3.5,2,2,0.2,78.578,0
2015,1,22,3.5,-7.5,0,-2,0,58.934,0
2015,1,23,5.5,-9,0,-1.75,0,52.385,0
2015,1,24,8,-5.5,0,1.25,0,65.482,0
2015,1,25,10.5,-3.5,0,3.5,0,78.578,0
2015,1,26,13,-2.5,0,5.25,0,85.126,0
2015,1,27,11.5,-0.5,0,5.5,0,98.222,0
2015,1,28,13.5,-3,0,5.25,0,78.578,0
2015,1,29,12.5,-0.5,0,6,0,98.222,0
2015,1,30,9,2,19,5.5,1.9,117.87,0
2015,1,31,7.5,0.5,6,4,0.6,104.77,0
2015,2,1,9,-2,1,3.5,0.1,85.126,0
2015,2,2,12.5,-3.5,0,4.5,0,78.578,0
2015,2,3,15,-2.5,0,6.25,0,85.126,0
2015,2,4,16.5,-0.5,0,8,0,98.222,0
2015,2,5,18,-4,0,7,0,72.03,0
2015,2,6,18,-3,0,7.5,0,78.578,0
2015,2,7,18,-2.5,0,7.75,0,78.578,0
2015,2,8,18.5,0.5,0,9.5,0,98.222,0
2015,2,9,18,-1,0,8.5,0,91.674,0
2015,2,10,18,-2.5,0,7.75,0,78.578,0
2015,2,11,15,-3,0,6,0,78.578,0
2015,2,12,12,-3.5,0,4.25,0,78.578,0
2015,2,13,14.5,-2.5,0,6,0,85.126,0
2015,2,14,18,-2.5,0,7.75,0,78.578,0
2015,2,15,17,-1.5,0,7.75,0,78.578,0
2015,2,16,16.5,-5,0,5.75,0,58.933,0
2015,2,17,14.5,-6,0,4.25,0,58.933,0
2015,2,18,15.5,-4,0,5.75,0,65.481,0
2015,2,19,17.5,-2.5,0,7.5,0,72.029,0
2015,2,20,16.5,-1,0,7.75,0,85.126,0
2015,2,21,15,-2.5,0,6.25,0,72.03,0
2015,2,22,13,0.5,0,6.75,0,104.77,0
2015,2,23,9,-0.5,24,4.25,2.4,98.222,0
2015,2,24,4,-5,13,-0.5,1.3,72.03,0
2015,2,25,7.5,-8,0,-0.25,0,52.385,0
2015,2,26,10,-4,0,3,0,72.03,0
2015,2,27,8.5,-5,0,1.75,0,72.03,0
2015,2,28,6,0.5,0,3.25,0,104.77,0
2015,3,1,6.5,0.5,25,3.5,2.5,104.77,0
2015,3,2,6,-0.5,24,2.75,2.4,98.222,0
2015,3,3,5.5,-3.5,20,1,2,78.578,0
2015,3,4,4.5,-8.5,0,-2,0,52.386,0
2015,3,5,7,-10,0,-1.5,0,45.837,0
2015,3,6,9.5,-7,0,1.25,0,58.934,0
2015,3,7,12,-4,0,4,0,72.03,0
2015,3,8,14,-4,0,5,0,72.03,0
2015,3,9,15.5,-3,0,6.25,0,78.578,0
2015,3,10,15.5,-3.5,0,6,0,78.578,0
2015,3,11,16,-2.5,0,6.75,0,85.126,0
2015,3,12,14.5,2,0,8.25,0,117.87,0
2015,3,13,14.5,2,0,8.25,0,117.87,0
2015,3,14,16.5,-1,0,7.75,0,91.674,0
2015,3,15,17.5,-1.5,0,8,0,91.674,0
2015,3,16,19.5,-0.5,0,9.5,0,98.222,0
2015,3,17,19.5,1,0,10.25,0,104.77,0
2015,3,18,16.5,6,0,11.25,0,150.61,0
2015,3,19,14.5,4,0,9.25,0,130.96,0
2015,3,20,15,-2,0,6.5,0,85.126,0
2015,3,21,17.5,-1.5,0,8,0,91.674,0
2015,3,22,18,-0.5,0,8.75,0,98.222,0
2015,3,23,18.5,1.5,0,10,0,111.32,0
2015,3,24,18,-2,0,8,0,85.126,0
2015,3,25,18,1.5,0,9.75,0,111.32,0
2015,3,26,18,-1.5,0,8.25,0,85.126,0
2015,3,27,20,-2,0,9,0,78.578,0
2015,3,28,22.5,-0.5,0,11,0,85.126,0
2015,3,29,23,1,0,12,0,98.222,0
2015,3,30,22,2,0,12,0,111.32,0
2015,3,31,22,3,0,12.5,0,117.87,0
2015,4,1,20.5,6,0,13.25,0,150.61,0
2015,4,2,18.5,3,0,10.75,0,117.87,0
2015,4,3,16.5,-3,0,6.75,0,72.03,0
2015,4,4,16,-3,0,6.5,0,72.03,0
2015,4,5,18.5,1,0,9.75,0,98.222,0
2015,4,6,17.5,3.5,0,10.5,0,124.41,0
2015,4,7,16,4,0,10,0,130.96,0
2015,4,8,14.5,1.5,0,8,0,111.32,0
2015,4,9,15,-6,0,4.5,0,58.933,0
2015,4,10,16,-4.5,0,5.75,0,65.481,0
2015,4,11,18,-0.5,0,8.75,0,85.126,0
2015,4,12,19.5,0.5,0,10,0,91.674,0
2015,4,13,21,-1,0,10,0,78.577,0
2015,4,14,21,1.5,0,11.25,0,91.674,0
2015,4,15,16.5,-2,0,7.25,0,72.03,0
2015,4,16,10,-7.5,0,1.25,0,52.385,0
2015,4,17,11,-6,2,2.5,0.2,58.933,0
2015,4,18,15.5,0,0,7.75,0,91.674,0
2015,4,19,19,0,0,9.5,0,85.126,0
2015,4,20,19.5,0.5,0,10,0,85.126,0
2015,4,21,19.5,2.5,0,11,0,104.77,0
