2015,1,1,-3,-12,12,-7.5,1.2,39.289,0
2015,1,2,-1,-14.5,3,-7.75,0.3,32.741,0
2015,1,3,4.5,-15.5,0,-5.5,0,32.741,0
2015,1,4,9.5,-13,0,-1.75,0,39.289,0
2015,1,5,10,-9,0,0.5,0,52.385,0
2015,1,6,10,-7.5,0,1.25,0,58.934,0
2015,1,7,11,-5.5,0,2.75,0,65.482,0
2015,1,8,12,-5.5,0,3.25,0,65.482,0
2015,1,9,12,-4.5,0,3.75,0,72.03,0
2015,1,10,8,-2.5,0,2.75,0,85.126,0
2015,1,11,7,-1,2,3,0.2,91.674,0
2015,1,12,7.5,0,6,3.75,0.6,98.222,0
2015,1,13,6.5,-1.5,8,2.5,0.8,91.674,0
2015,1,14,4.5,-3.5,5,0.5,0.5,78.578,0
2015,1,15,5.5,-7,0,-0.75,0,58.934,0
2015,1,16,11,-8.5,0,1.25,0,52.385,0
2015,1,17,11.5,-6,0,2.75,0,65.482,0
2015,1,18,13,-4.5,0,4.25,0,72.03,0
2015,1,19,13.5,-4.5,0,4.5,0,72.03,0
2015,1,20,12.5,-4.5,0,4,0,72.03,0
2015,1,21,7.5,-3.5,2,2,0.2,78.578,0
2015,1,22,3,-7.5,0,-2.25,0,58.934,0
2015,1,23,5.5,-9.5,0,-2,0,45.837,0
2015,1,24,8,-5.5,0,1.25,0,65.482,0
2015,1,25,10.5,-4,0,3.25,0,72.03,0
2015,1,26,13,-3,0,5,0,78.578,0
2015,1,27,11.5,-1,1,5.25,0.1,91.674,0
2015,1,28,13.5,-3.5,0,5,0,78.578,0
2015,1,29,12,-0.5,0,5.75,0,98.222,0
2015,1,30,8.5,2,18,5.25,1.8,117.87,0
2015,1,31,7.5,0,7,3.75,0.7,98.222,0
2015,2,1,9,-2.5,1,3.25,0.1,85.126,0
2015,2,2,12.5,-4,0,4.25,0,72.03,0
2015,2,3,14.5,-3,0,5.75,0,78.578,0
2015,2,4,16,-1,0,7.5,0,91.674,0
2015,2,5,17.5,-4,0,6.75,0,72.03,0
2015,2,6,17.5,-3.5,0,7,0,72.03,0
2015,2,7,17.5,-3,0,7.25,0,78.578,0
2015,2,8,18,0,0,9,0,98.222,0
2015,2,9,18,-1.5,0,8.25,0,85.126,0
2015,2,10,17.5,-2.5,0,7.5,0,78.578,0
2015,2,11,14,-3.5,0,5.25,0,78.578,0
2015,2,12,12,-3.5,0,4.25,0,78.578,0
2015,2,13,14.5,-2.5,0,6,0,85.126,0
2015,2,14,17.5,-2.5,0,7.5,0,78.578,0
2015,2,15,17,-1.5,0,7.75,0,78.578,0
2015,2,16,16,-5.5,0,5.25,0,58.933,0
2015,2,17,14.5,-6.5,0,4,0,52.385,0
2015,2,18,15.5,-4.5,0,5.5,0,65.481,0
2015,2,19,17.5,-3,0,7.25,0,65.481,0
2015,2,20,16,-1.5,0,7.25,0,78.578,0
2015,2,21,14.5,-2.5,0,6,0,72.03,0
2015,2,22,12.5,0,0,6.25,0,98.222,0
2015,2,23,8.5,-0.5,25,4,2.5,98.222,0
2015,2,24,3.5,-5,13,-0.75,1.3,72.03,0
2015,2,25,7.5,-8,0,-0.25,0,52.385,0
2015,2,26,9.5,-4,0,2.75,0,72.03,0
2015,2,27,7.5,-5.5,0,1,0,65.482,0
2015,2,28,5.5,0.5,0,3,0,104.77,0
2015,3,1,6,0.5,27,3.25,2.7,104.77,0
2015,3,2,5.5,-1,28,2.25,2.8,91.674,0
2015,3,3,5,-4,22,0.5,2.2,72.03,0
2015,3,4,4.5,-9,0,-2.25,0,52.386,0
2015,3,5,7,-10.5,0,-1.75,0,45.837,0
2015,3,6,9.5,-7.5,0,1,0,58.934,0
2015,3,7,11.5,-4.5,0,3.5,0,72.03,0
2015,3,8,14,-4,0,5,0,72.03,0
2015,3,9,15,-3.5,0,5.75,0,78.578,0
2015,3,10,15.5,-4,0,5.75,0,72.03,0
2015,3,11,15.5,-3,0,6.25,0,78.578,0
2015,3,12,14,1.5,0,7.75,0,111.32,0
2015,3,13,14.5,1.5,0,8,0,111.32,0
2015,3,14,16,-1,0,7.5,0,91.674,0
2015,3,15,17.5,-1.5,0,8,0,91.674,0
2015,3,16,19,-1,0,9,0,91.674,0
2015,3,17,19,0.5,0,9.75,0,104.77,0
2015,3,18,16,5.5,0,10.75,0,150.61,0
2015,3,19,14,3.5,0,8.75,0,130.96,0
2015,3,20,15,-2,0,6.5,0,85.126,0
2015,3,21,17.5,-2,0,7.75,0,85.126,0
2015,3,22,18,-0.5,0,8.75,0,98.222,0
2015,3,23,18,1.5,0,9.75,0,111.32,0
2015,3,24,17.5,-2.5,0,7.5,0,85.126,0
2015,3,25,17.5,1.5,0,9.5,0,111.32,0
2015,3,26,17.5,-1.5,0,8,0,85.126,0
2015,3,27,20,-2.5,0,8.75,0,78.578,0
2015,3,28,22,-1,0,10.5,0,85.126,0
2015,3,29,22.5,0.5,0,11.5,0,98.222,0
2015,3,30,21.5,1.5,0,11.5,0,104.77,0
2015,3,31,21.5,2.5,0,12,0,117.87,0
2015,4,1,20,5.5,0,12.75,0,150.61,0
2015,4,2,18,2.5,0,10.25,0,117.87,0
2015,4,3,16,-3.5,0,6.25,0,72.03,0
2015,4,4,15.5,-3.5,0,6,0,72.03,0
2015,4,5,18,0.5,0,9.25,0,98.222,0
2015,4,6,17,3,0,10,0,124.41,0
2015,4,7,15.5,3.5,0,9.5,0,130.96,0
2015,4,8,14,1,0,7.5,0,104.77,0
2015,4,9,14.5,-6.5,0,4,0,58.933,0
2015,4,10,16,-4.5,0,5.75,0,65.481,0
2015,4,11,17.5,-1,0,8.25,0,85.126,0
2015,4,12,19.5,0.5,0,10,0,91.674,0
2015,4,13,21,-1.5,0,9.75,0,78.577,0
2015,4,14,20.5,1.5,0,11,0,98.222,0
2015,4,15,16,-2,0,7,0,78.578,0
2015,4,16,9.5,-7.5,0,1,0,52.385,0
2015,4,17,10.5,-6.5,1,2,0.1,58.933,0
2015,4,18,15,-0.5,0,7.25,0,91.674,0
2015,4,19,18.5,-0.5,0,9,0,85.126,0
2015,4,20,19,0,0,9.5,0,85.126,0
2015,4,21,19,2,0,10.5,0,98.222,0
2015,4,22,18,0,0,9,0,85.126,0
2015,4,23,16,-1.5,0,7.25,0,78.578,0
2015,4,24,13.5,1.5,0,7.5,0,111.32,0
2015,4,25,11,3.5,5,7.25,0.5,130.96,0
2015,4,26,11.5,1,12,6.25,1.2,104.77,0
2015,4,27,13,0.5,0,6.75,0,104.77,0
2015,4,28,18,1.5,0,9.75,0,98.222,0
2015,4,29,21.5,2,0,11.75,0,98.222,0
2015,4,30,23.5,4.5,0,14,0,117.87,0
2015,5,1,24,6,0,15,0,117.87,0
2015,5,2,24.5,6,0,15.25,0,117.87,0
2015,5,3,22,6,0,14,0,124.41,0
2015,5,4,18.5,4,0,11.25,0,111.32,0
2015,5,5,13.5,4,1,8.75,0.1,130.96,0
2015,5,6,15.5,4.5,2,10,0.2,130.96,0
2015,5,7,16,3.5,0,9.75,0,117.87,0
2015,5,8,13,2,0,7.5,0,111.32,0
2015,5,9,10,-2,3,4,0.3,85.126,0
2015,5,10,14.5,0.5,0,7.5,0,91.674,0
2015,5,11,19,-0.5,0,9.25,0,72.029,0
2015,5,12,20,1.5,0,10.75,0,85.126,0
2015,5,13,19.5,4,0,11.75,0,104.77,0
2015,5,14,17,5.5,1,11.25,0.1,130.96,0
2015,5,15,11.5,2,4,6.75,0.4,117.87,0
2015,5,16,10,1.5,5,5.75,0.5,111.32,0
2015,5,17,15.5,0,0,7.75,0,85.126,0
2015,5,18,17,2,0,9.5,0,98.222,0
2015,5,19,17.5,-1,0,8.25,0,72.029,0
2015,5,20,18.5,-0.5,0,9,0,78.578,0
2015,5,21,19,5.5,0,12.25,0,124.41,0
2015,5,22,16.5,1,0,8.75,0,91.674,0
2015,5,23,14.5,1.5,0,8,0,98.222,0
2015,5,24,15,3,0,9,0,111.32,0
2015,5,25,15.5,6.5,1,11,0.1,144.06,0
2015,5,26,19.5,4,1,11.75,0.1,91.674,0
2015,5,27,21.5,4.5,0,13,0,85.125,0
2015,5,28,23,3.5,0,13.25,0,78.577,0
2015,5,29,25,7,0,16,0,98.221,0
2015,5,30,25.5,5.5,0,15.5,0,85.125,0
2015,5,31,27,7.5,0,17.25,0,72.029,0
2015,6,1,27.5,9.5,0,18.5,0,72.029,0
2015,6,2,26.5,7.5,0,17,0,58.933,0
2015,6,3,25,5,0,15,0,52.385,0
2015,6,4,24.5,3.5,0,14,0,45.837,0
2015,6,5,22,10,0,16,0,72.029,0
2015,6,6,20.5,7.5,19,14,1.9,58.933,0
2015,6,7,22,3.5,0,12.75,0,45.837,0
2015,6,8,26,5,0,15.5,0,52.385,0
2015,6,9,24.5,12,0,18.25,0,85.125,0
2015,6,10,22,12.5,3,17.25,0.3,150.61,0
2015,6,11,23,9.5,2,16.25,0.2,72.029,0
2015,6,12,24,7,0,15.5,0,58.933,0
2015,6,13,24.5,10,1,17.25,0.1,72.029,0
2015,6,14,26,7.5,2,16.75,0.2,58.933,0
2015,6,15,28.5,9,0,18.75,0,65.481,0
2015,6,16,29,11.5,0,20.25,0,78.577,0
2015,6,17,30.5,10.5,0,20.5,0,78.577,0
2015,6,18,31.5,11,0,21.25,0,78.577,0
2015,6,19,31.5,9,0,20.25,0,65.481,0
2015,6,20,32,9.5,0,20.75,0,72.029,0.0026667
2015,6,21,32,10.5,0,21.25,0,78.577,0.0062222
2015,6,22,31.5,12,0,21.75,0,85.125,0.0097778
2015,6,23,32,13,0,22.5,0,91.673,0.013333
2015,6,24,32.5,12,0,22.25,0,85.125,0.016889
2015,6,25,32,12,0,22,0,85.125,0.020444
2015,6,26,33.5,12,0,22.75,0,85.125,0.024
2015,6,27,33,12.5,0,22.75,0,85.125,0.027556
2015,6,28,31.5,13,0,22.25,0,91.673,0.032444
2015,6,29,30.5,13,5,21.75,0.5,117.87,0.039111
2015,6,30,31.5,14,4,22.75,0.4,137.51,0.046667
2015,7,1,31.5,15,0,23.25,0,111.32,0.056889
2015,7,2,30.5,13.5,1,22,0.1,98.221,0.071556
2015,7,3,30,15.5,0,22.75,0,137.51,0.087556
2015,7,4,28,14,16,21,1.6,170.25,0.104
2015,7,5,25.5,13.5,3,19.5,0.3,202.99,0.11867
2015,7,6,25,13.5,3,19.25,0.3,216.09,0.13156
2015,7,7,26,9.5,0,17.75,0,111.32,0.14444
2015,7,8,26,9.5,5,17.75,0.5,137.51,0.15778
2015,7,9,24.5,8.5,0,16.5,0,111.32,0.17333
2015,7,10,24,7,0,15.5,0,98.221,0.192
2015,7,11,24.5,8.5,0,16.5,0,111.32,0.21156
2015,7,12,26.5,10,0,18.25,0,124.41,0.236
2015,7,13,27.5,10.5,0,19,0,124.41,0.25778
2015,7,14,28,11,8,19.5,0.8,157.15,0.27867
2015,7,15,26.5,10.5,0,18.5,0,137.51,0.29911
2015,7,16,27,10,0,18.5,0,130.96,0.31556
2015,7,17,27.5,10.5,0,19,0,130.96,0.32311
2015,7,18,26.5,12,0,19.25,0,157.15,0.33289
2015,7,19,24.5,12,23,18.25,2.3,202.99,0.34178
2015,7,20,23.5,12,6,17.75,0.6,222.63,0.34889
2015,7,21,24.5,10,0,17.25,0,163.7,0.35956
2015,7,22,26.5,10.5,0,18.5,0,157.15,0.37156
2015,7,23,26.5,11,0,18.75,0,163.7,0.38356
2015,7,24,27.5,12.5,0,20,0,183.35,0.39556
2015,7,25,27.5,11,0,19.25,0,157.15,0.40133
2015,7,26,29,12.5,0,20.75,0,157.15,0.40711
2015,7,27,28.5,11,0,19.75,0,144.06,0.40667
2015,7,28,29,11,0,20,0,137.51,0.43511
2015,7,29,28.5,12,0,20.25,0,157.15,0.46
2015,7,30,27,11.5,0,19.25,0,157.15,0.49067
2015,7,31,26.5,11.5,4,19,0.4,189.89,0.52489
2015,8,1,26,14,2,20,0.2,209.54,0.56489
2015,8,2,26.5,12.5,2,19.5,0.2,183.35,0.59911
2015,8,3,26.5,9.5,4,18,0.4,163.7,0.66844
2015,8,4,29,11,0,20,0,150.61,0.77244
2015,8,5,30,11.5,0,20.75,0,150.61,0.91244
2015,8,6,30,12,0,21,0,163.7,1.0502
