2015,1,1,-3,-12,12,-7.5,1.2,39.289,0
2015,1,2,-1,-14.5,3,-7.75,0.3,32.741,0
2015,1,3,4,-15.5,0,-5.75,0,32.741,0
2015,1,4,9,-13,0,-2,0,39.289,0
2015,1,5,9.5,-9,0,0.25,0,52.385,0
2015,1,6,9.5,-7.5,0,1,0,58.934,0
2015,1,7,10.5,-5.5,0,2.5,0,65.482,0
2015,1,8,12,-5.5,0,3.25,0,65.482,0
2015,1,9,11.5,-5,0,3.25,0,72.03,0
2015,1,10,8,-2.5,0,2.75,0,85.126,0
2015,1,11,7,-1.5,2,2.75,0.2,91.674,0
2015,1,12,7.5,0,6,3.75,0.6,98.222,0
2015,1,13,6.5,-1.5,7,2.5,0.7,91.674,0
2015,1,14,4.5,-3.5,4,0.5,0.4,78.578,0
2015,1,15,5.5,-7,0,-0.75,0,58.934,0
2015,1,16,10.5,-8.5,0,1,0,52.385,0
2015,1,17,11.5,-6.5,0,2.5,0,58.933,0
2015,1,18,13,-4.5,0,4.25,0,72.03,0
2015,1,19,13,-4.5,0,4.25,0,72.03,0
2015,1,20,12.5,-4.5,0,4,0,72.03,0
2015,1,21,7.5,-3.5,2,2,0.2,78.578,0
2015,1,22,3.5,-7.5,0,-2,0,58.934,0
2015,1,23,5.5,-9.5,0,-2,0,45.837,0
2015,1,24,8,-5.5,0,1.25,0,65.482,0
2015,1,25,10.5,-4,0,3.25,0,72.03,0
2015,1,26,13,-3,0,5,0,78.578,0
2015,1,27,11,-1,2,5,0.2,91.674,0
2015,1,28,13,-3.5,0,4.75,0,78.578,0
2015,1,29,12,-0.5,0,5.75,0,98.222,0
2015,1,30,9,2,18,5.5,1.8,117.87,0
2015,1,31,7.5,0,6,3.75,0.6,98.222,0
2015,2,1,9,-2.5,1,3.25,0.1,85.126,0
2015,2,2,12.5,-4,0,4.25,0,72.03,0
2015,2,3,14.5,-3,0,5.75,0,78.578,0
2015,2,4,16,-1,0,7.5,0,91.674,0
2015,2,5,17.5,-4,0,6.75,0,72.03,0
2015,2,6,17.5,-3.5,0,7,0,72.03,0
2015,2,7,17.5,-3,0,7.25,0,78.578,0
2015,2,8,18,0,0,9,0,98.222,0
2015,2,9,18,-1.5,0,8.25,0,85.126,0
2015,2,10,18,-3,0,7.5,0,72.029,0
2015,2,11,14.5,-3.5,0,5.5,0,72.03,0
2015,2,12,12,-4,0,4,0,72.03,0
2015,2,13,14,-2.5,0,5.75,0,78.578,0
2015,2,14,17.5,-2.5,0,7.5,0,78.578,0
2015,2,15,17,-1.5,0,7.75,0,78.578,0
2015,2,16,16.5,-5.5,0,5.5,0,58.933,0
2015,2,17,14.5,-7,0,3.75,0,52.385,0
2015,2,18,15,-4.5,0,5.25,0,58.933,0
2015,2,19,17.5,-3,0,7.25,0,65.481,0
2015,2,20,16,-1.5,0,7.25,0,78.578,0
2015,2,21,15,-2.5,0,6.25,0,72.03,0
2015,2,22,12.5,0,0,6.25,0,98.222,0
2015,2,23,9,-0.5,25,4.25,2.5,98.222,0
2015,2,24,3,-5,12,-1,1.2,72.03,0
2015,2,25,7.5,-8,0,-0.25,0,52.385,0
2015,2,26,9.5,-4,0,2.75,0,72.03,0
2015,2,27,8,-5.5,0,1.25,0,65.482,0
2015,2,28,5.5,0.5,0,3,0,104.77,0
2015,3,1,6.5,0,27,3.25,2.7,98.222,0
2015,3,2,6,-1,28,2.5,2.8,91.674,0
2015,3,3,5,-4,21,0.5,2.1,72.03,0
2015,3,4,4.5,-9,0,-2.25,0,52.386,0
2015,3,5,6.5,-11,0,-2.25,0,45.837,0
2015,3,6,9.5,-8,0,0.75,0,52.385,0
2015,3,7,11.5,-4.5,0,3.5,0,72.03,0
2015,3,8,13.5,-4.5,0,4.5,0,72.03,0
2015,3,9,15,-3.5,0,5.75,0,78.578,0
2015,3,10,15,-4,0,5.5,0,72.03,0
2015,3,11,15.5,-3,0,6.25,0,78.578,0
2015,3,12,14.5,1.5,0,8,0,111.32,0
2015,3,13,14,1.5,0,7.75,0,111.32,0
2015,3,14,16,-1,0,7.5,0,91.674,0
2015,3,15,17,-1.5,0,7.75,0,91.674,0
2015,3,16,19,-1,0,9,0,91.674,0
2015,3,17,19,0.5,0,9.75,0,104.77,0
2015,3,18,16,5.5,0,10.75,0,150.61,0
2015,3,19,14,4,0,9,0,130.96,0
2015,3,20,14.5,-2,0,6.25,0,85.126,0
2015,3,21,17,-2,0,7.5,0,85.126,0
2015,3,22,18,-0.5,0,8.75,0,98.222,0
2015,3,23,18,1,0,9.5,0,104.77,0
2015,3,24,17.5,-2.5,0,7.5,0,78.578,0
2015,3,25,17.5,1.5,0,9.5,0,111.32,0
2015,3,26,17.5,-2,0,7.75,0,85.126,0
2015,3,27,20,-2.5,0,8.75,0,78.578,0
2015,3,28,22,-1,0,10.5,0,85.126,0
2015,3,29,22.5,0.5,0,11.5,0,98.222,0
2015,3,30,22,1.5,0,11.75,0,104.77,0
2015,3,31,21.5,2.5,0,12,0,111.32,0
2015,4,1,20,5.5,0,12.75,0,150.61,0
2015,4,2,18,2.5,0,10.25,0,117.87,0
2015,4,3,16,-3.5,0,6.25,0,72.03,0
2015,4,4,15.5,-3.5,0,6,0,72.03,0
2015,4,5,18,1,0,9.5,0,104.77,0
2015,4,6,17,3,0,10,0,124.41,0
2015,4,7,15.5,3.5,0,9.5,0,130.96,0
2015,4,8,14,1,0,7.5,0,104.77,0
2015,4,9,14.5,-6.5,0,4,0,58.933,0
2015,4,10,15.5,-4.5,0,5.5,0,65.481,0
2015,4,11,17.5,-1,0,8.25,0,85.126,0
2015,4,12,19.5,0.5,0,10,0,91.674,0
2015,4,13,20.5,-1,0,9.75,0,78.577,0
2015,4,14,20.5,1.5,0,11,0,98.222,0
2015,4,15,16.5,-2,0,7.25,0,78.578,0
2015,4,16,10,-8,0,1,0,52.385,0
2015,4,17,10.5,-6.5,1,2,0.1,52.385,0
2015,4,18,15,0,0,7.5,0,91.674,0
2015,4,19,18.5,-0.5,0,9,0,85.126,0
2015,4,20,19,0,0,9.5,0,85.126,0
2015,4,21,19,2,0,10.5,0,98.222,0
2015,4,22,18,0,0,9,0,85.126,0
2015,4,23,16,-1,0,7.5,0,85.126,0
2015,4,24,13.5,1.5,0,7.5,0,111.32,0
2015,4,25,11,3.5,5,7.25,0.5,130.96,0
2015,4,26,11.5,1,12,6.25,1.2,104.77,0
2015,4,27,13,0.5,0,6.75,0,104.77,0
2015,4,28,18,1.5,0,9.75,0,98.222,0
2015,4,29,21,2,0,11.5,0,98.222,0
2015,4,30,23,4.5,0,13.75,0,117.87,0
2015,5,1,24,6,0,15,0,117.87,0
2015,5,2,24.5,6,0,15.25,0,111.32,0
2015,5,3,22,6,0,14,0,117.87,0
2015,5,4,18.5,4,0,11.25,0,111.32,0
2015,5,5,14,4,1,9,0.1,130.96,0
2015,5,6,16,5,1,10.5,0.1,130.96,0
2015,5,7,16,3.5,0,9.75,0,117.87,0
2015,5,8,13.5,2.5,0,8,0,111.32,0
2015,5,9,10,-2,3,4,0.3,85.126,0
2015,5,10,14.5,0.5,0,7.5,0,91.674,0
2015,5,11,19,-0.5,0,9.25,0,72.029,0
2015,5,12,20,1.5,0,10.75,0,85.126,0
2015,5,13,19.5,4,0,11.75,0,104.77,0
2015,5,14,17,5.5,0,11.25,0,130.96,0
2015,5,15,11.5,2,4,6.75,0.4,117.87,0
2015,5,16,10.5,1.5,4,6,0.4,111.32,0
2015,5,17,15.5,0,0,7.75,0,85.126,0
2015,5,18,17,2.5,0,9.75,0,98.222,0
2015,5,19,17.5,-0.5,0,8.5,0,78.578,0
2015,5,20,18.5,-0.5,0,9,0,72.029,0
2015,5,21,19,6,0,12.5,0,130.96,0
2015,5,22,17,1.5,0,9.25,0,91.674,0
2015,5,23,15,1.5,0,8.25,0,98.222,0
2015,5,24,15,3,0,9,0,111.32,0
2015,5,25,15.5,6.5,1,11,0.1,144.06,0
2015,5,26,19.5,4,0,11.75,0,85.125,0
2015,5,27,22,4.5,0,13.25,0,85.125,0
2015,5,28,23,3.5,0,13.25,0,72.029,0
2015,5,29,25,7,0,16,0,98.221,0
2015,5,30,25.5,5.5,0,15.5,0,85.125,0
2015,5,31,27,7.5,0,17.25,0,65.481,0
2015,6,1,27.5,10,0,18.75,0,72.029,0
2015,6,2,27,7.5,0,17.25,0,58.933,0
2015,6,3,25.5,5,0,15.25,0,52.385,0
2015,6,4,24.5,4,0,14.25,0,45.837,0
2015,6,5,22,10,0,16,0,72.029,0
2015,6,6,20.5,7.5,19,14,1.9,58.933,0
2015,6,7,22,3.5,0,12.75,0,45.837,0
2015,6,8,25.5,5,0,15.25,0,52.385,0
2015,6,9,24.5,12,0,18.25,0,85.125,0
2015,6,10,22,12.5,2,17.25,0.2,104.77,0
2015,6,11,23,9.5,2,16.25,0.2,72.029,0
2015,6,12,24,7,0,15.5,0,58.933,0
2015,6,13,24,10,2,17,0.2,72.029,0
2015,6,14,26,7.5,2,16.75,0.2,58.933,0
2015,6,15,28,9,0,18.5,0,65.481,0
2015,6,16,29,11.5,0,20.25,0,78.577,0
2015,6,17,30.5,10.5,0,20.5,0,78.577,0
2015,6,18,31.5,11,0,21.25,0,78.577,0
2015,6,19,31.5,9,0,20.25,0,65.481,0
2015,6,20,32,10,0,21,0,72.029,0.0017778
2015,6,21,32.5,10.5,0,21.5,0,78.577,0.0048889
2015,6,22,32,12,0,22,0,85.125,0.008
2015,6,23,32,13,0,22.5,0,91.673,0.011111
2015,6,24,32.5,12,0,22.25,0,85.125,0.014222
2015,6,25,32,11.5,0,21.75,0,78.577,0.017333
2015,6,26,33.5,12,0,22.75,0,85.125,0.020444
2015,6,27,33,12.5,0,22.75,0,85.125,0.023556
2015,6,28,31.5,13,0,22.25,0,91.673,0.028
2015,6,29,31,13,5,22,0.5,104.77,0.034222
2015,6,30,31.5,14,4,22.75,0.4,124.41,0.041333
2015,7,1,31.5,15,0,23.25,0,104.77,0.052444
2015,7,2,30.5,13.5,1,22,0.1,91.673,0.071111
2015,7,3,30,15.5,0,22.75,0,124.41,0.090667
2015,7,4,28.5,14.5,16,21.5,1.6,163.7,0.11022
2015,7,5,25.5,13.5,3,19.5,0.3,202.99,0.12889
2015,7,6,25,13.5,2,19.25,0.2,170.25,0.14489
2015,7,7,26,9.5,0,17.75,0,104.77,0.16089
2015,7,8,26,9.5,4,17.75,0.4,137.51,0.17778
2015,7,9,24.5,8.5,0,16.5,0,104.77,0.19644
2015,7,10,24,7.5,0,15.75,0,98.221,0.21822
2015,7,11,24.5,9,0,16.75,0,111.32,0.24089
2015,7,12,26.5,10.5,0,18.5,0,124.41,0.26844
2015,7,13,27.5,10.5,0,19,0,117.87,0.29333
2015,7,14,28,11,8,19.5,0.8,150.61,0.31644
2015,7,15,26,10.5,0,18.25,0,130.96,0.33867
2015,7,16,27,10,0,18.5,0,124.41,0.35333
2015,7,17,27.5,11,0,19.25,0,130.96,0.35333
2015,7,18,26.5,12,0,19.25,0,150.61,0.35467
2015,7,19,25,12,24,18.5,2.4,189.89,0.356
2015,7,20,23,12,7,17.5,0.7,222.63,0.35644
2015,7,21,24.5,10,0,17.25,0,157.15,0.35911
2015,7,22,26.5,10.5,0,18.5,0,157.15,0.36178
2015,7,23,27,11,0,19,0,157.15,0.36533
2015,7,24,27.5,12,0,19.75,0,170.25,0.36889
2015,7,25,27.5,11.5,0,19.5,0,157.15,0.36844
2015,7,26,29,12.5,0,20.75,0,157.15,0.36756
2015,7,27,29,11.5,0,20.25,0,144.06,0.35822
2015,7,28,29,11,0,20,0,137.51,0.37378
2015,7,29,29,12,0,20.5,0,150.61,0.38756
2015,7,30,27,11.5,0,19.25,0,150.61,0.42089
2015,7,31,26.5,11.5,4,19,0.4,183.35,0.46311
2015,8,1,26,14,2,20,0.2,209.54,0.51333
2015,8,2,26.5,12.5,3,19.5,0.3,209.54,0.55867
2015,8,3,26.5,9.5,4,18,0.4,163.7,0.63244
2015,8,4,29,11,0,20,0,150.61,0.73778
2015,8,5,30,11.5,0,20.75,0,150.61,0.88711
2015,8,6,30.5,12,0,21.25,0,157.15,1.0369
2015,8,7,28.5,13,7,20.75,0.7,216.09,1.1982
